#full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,rot_per
"       (2013 NH4)",2.601102422754013,.6566352555766745,4.30860333756848,95.66313260715577,236.3436344167827,.8931268686078246,4.309077976900202,4.19511994666352,4,7,21,,,25.8,
"       (2013 NJ4)",1.133253442183642,.2024741723636957,1.319440132077942,115.6024383250258,238.5254254317977,.9037988893991998,1.362707994968084,1.20642067854383,4,6,14,,,27.4,
"       (2013 NG6)",2.134643808059444,.4018802521794255,7.974377129991539,273.6941741316006,358.2979101317488,1.276772616163265,2.992514999955623,3.11886322230608,42,6,36,,,22.2,
"       (2013 NH6)",1.244594060559988,.5872813338003386,24.16095402245769,98.4161467027137,69.90525435649454,.5136672006343389,1.975520920485638,1.38851248281806,13,8,39,,,23.3,
"       (2013 NV6)",2.041057356405482,.7702893704814143,21.27204116635355,254.7058742170259,154.140798411649,.4688525702234436,3.613262142587521,2.91602347557682,2218,0,78,,,17.9,
"       (2013 NM8)",2.143280180210659,.4314007629117107,7.852718618212198,96.3648583478809,182.2360432320172,1.218667475334232,3.067892885087086,3.13780986521014,7,8,11,,,22.6,
"       (2013 NP8)",1.872949184861066,.43822125083381,8.049147814866338,80.25969704580626,251.56785056,1.052183050323085,2.693715319399048,2.56328675973681,1782,1,65,,,21.7,
"       (2013 NQ8)",2.477496458843948,.6065073609313852,13.9618462401327,106.275759479037,225.9857358686695,.9748766198736529,3.980116297814244,3.89966917748503,11,8,39,,,22.0,
"       (2013 NG10)",.9538760184568659,.3366404458051905,20.70179285630861,111.1905258608954,316.5314536777552,.6327627703606663,1.274989266553065,0.931635647312164,6,7,17,,,22.7,
"       (2013 NH10)",2.052113856687228,.4410024334066415,2.205997198834202,232.2066515581517,58.20452395741555,1.147126652260673,2.957101061113784,2.93974988215964,42,6,71,,,23.1,
"       (2013 NJ10)",1.613528140315279,.4572836968010633,7.039470405222706,90.75160765192504,25.09291984947539,.8756880274193631,2.351368253211195,2.04961843336522,2154,3,46,,,18.4,
"       (2013 NL10)",2.099011392966287,.4921519789986092,8.6983297167807,132.9789144372511,182.8379073314917,1.065978781977301,3.132044003955272,3.04109786296263,68,6,54,,,22.8,
"       (2013 NO11)",2.228348427497803,.4710420069037552,10.51940681374306,108.9664666298401,207.0170748538297,1.178702712128411,3.277994142867195,3.32646417253588,28,8,30,,,22.9,
"       (2013 NP11)",1.348264311185018,.232633798860706,18.59761850673633,284.1997384464705,68.10139600719853,1.034612462605734,1.661916159764302,1.56556376309601,2059,1,141,,,21.4,
"       (2013 NT11)",1.133091971541538,.4929631234555811,53.5462002308869,297.6517137936587,214.863971556838,.5745194140879789,1.691664528995097,1.20616284400943,2188,1,110,,,19.6,
"       (2013 NR13)",2.052911014290054,.5292992420096801,5.540299256356726,113.4031165872833,135.2051838816491,.9663067705130046,3.139515258067103,2.94146299729331,4,8,12,,,25.7,
"       (2013 NS13)",1.995239499684374,.5121456795855966,3.842634455597008,115.0170168234077,217.7988015965296,.9733862101824943,3.017092789186253,2.81838781895844,2,8,16,,,25.5,
"       (2013 NA15)",1.702966567445749,.3762994690917611,14.34782411321408,118.4725744277026,226.3730048373097,1.062141152234895,2.343791982656603,2.22237521654895,34,7,43,,,22.5,
"       (2013 NB15)",1.744221713322629,.4202834339330183,9.949305962112311,110.3562507419305,208.6807919198183,1.011154222106862,2.477289204538397,2.30361944169987,1,8,5,,,26.7,
"       (2013 NC15)",1.140658191912604,.2080563996422699,20.93488883506976,296.8100224483348,143.6999373013274,.9033369552808067,1.377979428544402,1.21826421627447,199,3,46,,,22.1,
"       (2013 ND15)",.7235434878449817,.6118757989020474,4.800440889299219,95.82312897156558,19.73339125895884,.2808247381794597,1.166262237510504,0.615467551131862,26,7,20,,,24.1,
"       (2013 NE15)",1.545509566073111,.215520729219965,21.59247425037375,304.0569039011439,280.3981097787968,1.212420217376602,1.878598914769619,1.92139098426971,27,7,29,,,22.1,
"       (2013 NJ15)",1.566288013746904,.1757069623018853,16.771985920789,298.4940164987698,8.162466413601917,1.291080304761582,1.841495722732226,1.96026885084339,762,1,39,,,22.7,
"       (2013 NE19)",2.135530923174429,.828623725882712,5.374793053298647,289.2237573849508,126.2723680690322,.3659793328758859,3.905082513472971,3.12080762970421,6,8,33,,,23.1,
"       (2013 NF19)",1.670074484429328,.6953859295754218,27.33566002938381,283.4361351318705,262.9210923969987,.5087281866142463,2.831420782244409,2.15830075963569,44,5,31,,,21.6,
"       (2013 NX23)",2.14775565019065,.5372912997598414,17.025319837,304.5015710176027,98.66328482683242,.9937852253331724,3.301726075048127,3.14764327555805,1308,0,224,,,18.7,
"       (2013 NZ23)",2.541635558467239,.5816462831872434,32.12068873953745,165.6796122084351,240.0824431900616,1.063302682668236,4.019968434266243,4.05208100722559,1707,0,45,,,18.6,
"       (2013 NA24)",1.663424544559881,.2376481121575343,1.510453064510799,150.4927660873811,213.5469947676486,1.268114841828719,2.058734247291043,2.14542264530895,23,9,9,,,21.6,
"       (2013 NC24)",.9784821965046705,.2693148122727278,10.15361646033408,109.3572208931958,307.6678291466092,.7149624474408088,1.242001945568532,0.967915833761854,8,8,8,,,25.3,
"       (2013 ND24)",2.048455681423765,.7425219692430101,3.636711732756315,295.2038332945392,97.12711131895735,.527432334945959,3.569479027901571,2.93189262353456,47,6,15,,,21.2,
"       (2013 NE24)",2.788691092467826,.6612460776451656,.4070438351687867,320.5548041611599,289.3615719062174,.9446800458094643,4.632702139126188,4.65702765013412,1,9,6,,,27.3,
"       (2013 OF)",2.273829847774862,.5926255099033335,7.188541931854019,279.2285528384276,69.59079237530962,.9263002748038653,3.621359420745859,3.42882363085784,106,5,66,,,23.6,
"       (2013 OG)",2.355928770136595,.5499607792108403,13.20632600463424,268.5892837812569,54.11481449858289,1.060260347947036,3.651597192326153,3.61619162340982,117,5,238,,,20.6,
"       (2013 OH)",1.84756817389039,.6458630485861466,5.061767894302169,207.7820083115452,203.634460925829,.6542921606308028,3.040844187149977,2.51135964338722,1827,0,104,,,21.2,
"       (2013 OM2)",2.033107982629123,.6667323543964013,5.421513466263692,175.3073325518749,16.78040886829627,.6775691106286901,3.388646854629556,2.89900437372867,1947,1,104,,,20.1,
"       (2013 ON2)",2.323037103127501,.5589246635505221,2.144202025245017,163.1594558064569,103.2166551120203,1.024634371846583,3.621439834408419,3.54072682905116,25,7,20,,,24.7,
"       (2013 OO2)",2.257361409099695,.5167170606703927,2.97841690086832,191.8674790198413,133.402743868706,1.090944256918925,3.423778561280466,3.39164076599456,87,5,62,,,23.2,
"       (2013 OV2)",2.312042030581726,.5990718125318358,6.683935872787737,245.9878146113301,352.9184210775515,.9269628206713452,3.697121240492107,3.51561889163653,45,7,70,,,21.8,
"       (2013 OW2)",1.830948911525288,.5931210310414813,6.501913318097349,221.7441859325434,336.7995925950206,.7449746053371313,2.916923217713445,2.4775506510579,1846,1,33,,,21.2,
"       (2013 OP3)",2.718446698961823,.5551233539363585,10.54126104200764,152.1888070649202,193.5494408149862,1.209373449936914,4.227519947986733,4.48218146629451,88,5,36,,,22.0,
"       (2013 OR3)",2.730906852287299,.5568897825451757,7.443148959137193,149.9914129079909,123.9907158129549,1.210092729165895,4.251720975408704,4.51303324788214,1,9,9,,,23.136,
"       (2013 OT3)",2.121178859532481,.4290170883842463,6.391889452599237,262.2433756386652,41.27205648298182,1.21115688127364,3.031200837791322,3.08939996614802,43,6,17,,,23.6,
"       (2013 OU3)",2.441310271335422,.5197898684590078,8.812481703010656,160.1935641753984,174.9320836684286,1.172341926530359,3.710278616140485,3.81454436020851,54,5,30,,,22.6,
"       (2013 OY3)",.8344674707359192,.3438968221738329,2.304519164725471,107.2531920080636,45.70552035725728,.5474967593424006,1.121438182129438,0.762293681032968,9,7,42,,,24.8,
"       (2013 OD4)",1.884728508174361,.777143900654326,12.19635331082061,127.4798940622331,299.2467611560964,.4200232436573292,3.349433772691392,2.58750621613543,31,7,117,,,21.0,
"       (2013 ON5)",2.341374322156527,.5185263526080786,7.373512147139926,123.2553925023879,186.0819450264231,1.127310034798491,3.555438609514564,3.58273328882008,6762,0,73,,,18.7,
"       (2013 OO5)",2.598425147078773,.516656565635552,10.25121056243462,159.0803241032041,155.2583095939912,1.255931734528,3.940918559629546,4.1886446526351,68,5,102,,,20.9,
"       (2013 OM9)",2.602866572766584,.5213186127217576,26.07092638758311,316.9775056615305,67.60488676723519,1.245943781952072,3.959789363581095,4.19938856498157,1642,0,349,,,18.3,12.60
"       (2013 PV2)",2.064667510355047,.50234500030577,6.483445975892674,100.3907879047332,317.9529378192957,1.027492109234427,3.101842911475666,2.96676664683274,1285,0,52,,,20.0,
"       (2013 PH3)",2.322836521919748,.5332873824433582,2.27139156181395,97.44451034047016,256.0227573069903,1.084097113301331,3.561575930538164,3.54026825613469,100,5,41,,,23.7,
"       (2013 PV6)",2.277627286667512,.4724461191985917,6.199991573816741,182.3180326322835,161.574701768315,1.201571114100628,3.353683459234396,3.43741674287952,23644,0,377,,,19.2,
"       (2013 PW6)",2.886980143737057,.7345654780399063,34.33572920164337,178.9808898290669,212.4311205598856,.7663041943611282,5.007656093112985,4.90539402294838,1785,0,108,,,18.9,
"       (2013 PY6)",2.282362902320385,.4649390948304756,3.42450476463557,196.9913992408971,194.0178615513198,1.221203160440888,3.343522644199882,3.44814286767345,11348,1,65,,,19.0,
"       (2013 PZ6)",1.169161701875449,.1135066724371204,2.049303657557159,120.9070062619849,219.9084098851623,1.036454047554646,1.301869356196252,1.26421248046657,9,7,19,,,27.8,
